scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.507829	O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(/C=N/NC(=O)CN5CCN(c6ccccc6)CC5)cc4c3C2=O)N1	O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(/C=N/NC(=O)CN5CCN(c6ccccc6)CC5)cc4c3C2=O)N1	47 5 6 7 0 24 3 15 11 0 0 2 9 10 0 0 5 5 0 1 0 1 3 0 4 2 5 3 2 12 3 12	817	54958	64768	240;31	240	31
scaffold.506535	O=S(=O)(Nc1ccc(N2CCN(c3cccc(-c4c[nH]cc4-c4ccccc4)c3)CC2)cc1)c1ccc(NCCSc2ccccc2)cc1	O=S(=O)(Nc1ccc(N2CCN(c3cccc(-c4c[nH]cc4-c4ccccc4)c3)CC2)cc1)c1ccc(NCCSc2ccccc2)cc1	47 6 8 7 0 6 6 0 16 0 7 0 9 9 0 2 2 5 0 1 0 0 3 2 2 0 5 1 2 10 2 10	818	54959	64769	239;31	239	31
scaffold.506551	O=S(=O)(Nc1ccc(N2CCN(c3cccc(-c4cc[nH]c4-c4ccccc4)c3)CC2)cc1)c1ccc(NCCSc2ccccc2)cc1	O=S(=O)(Nc1ccc(N2CCN(c3cccc(-c4cc[nH]c4-c4ccccc4)c3)CC2)cc1)c1ccc(NCCSc2ccccc2)cc1	47 6 8 7 0 6 6 0 16 0 7 0 9 9 0 2 2 5 0 1 0 0 3 2 2 0 5 1 2 10 2 10	819	54959	64769	239;31	239	31
scaffold.509874	O=C1CNC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CCc2ccccc2)CSSCCN1	O=C1CNC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CCc2ccccc2)CSSCCN1	47 6 9 5 0 20 4 0 9 0 2 0 7 15 0 2 6 7 0 1 0 0 7 0 6 0 2 2 1 4 6 4	820	54961	64771	238;30	238	30
scaffold.509871	O=C1CNC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)CCc2ccccc2)CSSCCN1	O=C1CNC(=O)CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)CCc2ccccc2)CSSCCN1	47 6 9 5 0 20 4 0 9 0 2 0 7 15 0 2 6 7 0 1 0 0 7 0 6 0 2 2 1 4 6 4	821	54961	64771	238;30	238	30
scaffold.509858	O=C1CNC(=O)CNC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CCc2ccccc2)CSSCCN1	O=C1CNC(=O)CNC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CCc2ccccc2)CSSCCN1	47 6 9 5 0 20 4 0 9 0 2 0 7 15 0 2 6 7 0 1 0 0 7 0 6 0 2 2 1 4 6 4	822	54961	64771	238;30	238	30
scaffold.503688	C1CC[C@H](OC[C@@H]2CCC[C@H](OC[C@H]3CCC4C5CC[C@H]6C[C@@H](O[C@@H]7OCCC[C@H]7O[C@H]7CCCCO7)CCC6[C@H]5CC[C@@H]43)O2)OC1	C1CC[C@H](OC[C@@H]2CCC[C@H](OC[C@H]3CCC4C5CC[C@H]6C[C@@H](O[C@@H]7OCCC[C@H]7O[C@H]7CCCCO7)CCC6[C@H]5CC[C@@H]43)O2)OC1	47 6 10 8 0 6 0 0 8 0 0 8 0 8 0 0 8 0 0 0 0 4 3 0 0 0 7 4 5 13 0 13	823	54964	64775	236;30	236	30
scaffold.508749	O=C(c1c[nH]c2c(CN3C[C@@H]4N(C(=O)NCc5ccccc5)NCC(=O)N4[C@@H](Cc4ccccc4)C3=O)cccc12)N1CCN2CCNCC2C1	O=C(c1c[nH]c2c(CN3C[C@@H]4N(C(=O)NCc5ccccc5)NCC(=O)N4[C@@H](Cc4ccccc4)C3=O)cccc12)N1CCN2CCNCC2C1	47 6 10 8 0 6 4 0 19 0 0 0 19 13 0 0 4 9 0 1 0 2 8 0 5 0 7 4 4 11 4 11	824	54965	64776	237;30	237	30
scaffold.506601	O=S(=O)(Nc1ncnc2c1CCN(C1CCN(Cc3ccccc3-c3ccccc3)CC1)C2)c1ccc(NCCSc2ccccc2)cc1	O=S(=O)(Nc1ncnc2c1CCN(C1CCN(Cc3ccccc3-c3ccccc3)CC1)C2)c1ccc(NCCSc2ccccc2)cc1	47 7 10 7 0 6 5 1 17 0 7 0 10 10 0 2 2 6 0 1 0 2 2 2 2 0 5 2 2 9 2 9	825	54966	64777	237;29	237	29
scaffold.505769	O=C(/C=C/c1ccccc1)N[C@@H]1CC[C@@H](CO[C@H]2CCCCO2)O[C@H]1O[C@H]1CCC2[C@@H](CCC3C4CCC5CCCC[C@H]5C4=CC[C@@H]32)C1	O=C(/C=C/c1ccccc1)N[C@@H]1CC[C@@H](CO[C@H]2CCCCO2)O[C@H]1O[C@H]1CCC2[C@@H](CCC3C4CCC5CCCC[C@H]5C4=CC[C@@H]32)C1	47 7 10 8 0 6 1 1 5 0 0 4 1 6 0 0 5 1 0 0 0 2 3 0 1 1 6 3 3 12 1 12	826	54967	64778	236;29	236	29
scaffold.505904	O=C1C=CC=C[C@H](CO[C@H]2CCCCO2)COC(=O)CCC[C@@H](O[C@H]2CC[C@H](O[C@H]3CCCCO3)CO2)[C@@H](CCOc2ccccc2)CC1	O=C1C=CC=C[C@H](CO[C@H]2CCCCO2)COC(=O)CCC[C@@H](O[C@H]2CC[C@H](O[C@H]3CCCCO3)CO2)[C@@H](CCOc2ccccc2)CC1	47 7 11 5 0 16 1 2 8 0 0 8 0 10 0 0 10 0 0 0 0 3 1 0 1 2 1 2 0 4 2 4	827	54968	64779	236;28	236	28
scaffold.508232	O=C(NCc1ccccc1)[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1	O=C(NCc1ccccc1)[C@@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1	47 8 11 7 0 6 3 0 14 0 0 1 13 10 0 0 5 5 3 0 0 1 4 0 5 0 7 0 5 10 4 10	828	54969	64781	238;28	238	28
scaffold.506468	S=C1NC[C@H](Cc2ccccc2)N1C[C@H]1CCCN1C[C@H](Cc1ccccc1)N1C[C@H](Cc2ccccc2)N(CCc2ccccc2)C1=S	S=C1NC[C@H](Cc2ccccc2)N1C[C@H]1CCCN1C[C@H](Cc1ccccc1)N1C[C@H](Cc2ccccc2)N(CCc2ccccc2)C1=S	47 8 14 7 0 6 4 0 13 0 0 0 13 7 0 2 0 5 3 0 0 2 4 0 4 0 4 6 0 12 2 12	829	54970	64782	238;29	238	29
scaffold.504446	c1ccc(Cn2c3ccccc3c3ccnc(CNCCCNCc4nccc5c6ccccc6n(Cc6ccccc6)c45)c32)cc1	c1ccc(Cn2c3ccccc3c3ccnc(CNCCCNCc4nccc5c6ccccc6n(Cc6ccccc6)c45)c32)cc1	47 9 12 8 0 6 8 0 10 0 0 0 10 6 0 0 0 6 0 0 0 0 4 0 0 0 12 2 14 18 0 18	830	54971	64783	239;29	239	29
scaffold.507109	O=C(NCC12CC3CC(CC(C3)C1)C2)C1C2c3ccccc3C(c3ccccc32)C1C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1	O=C(NCC12CC3CC(CC(C3)C1)C2)C1C2c3ccccc3C(c3ccccc32)C1C(=O)N[C@H](Cc1ccccc1)C(=O)Nc1ccccc1	47 9 12 11 0 6 4 4 3 0 0 0 3 6 0 0 3 3 3 0 0 0 1 0 3 0 9 7 12 17 3 17	831	54972	64784	239;28	239	28
scaffold.507110	O=C(NCC12CC3CC(CC(C3)C1)C2)C1C2c3ccccc3C(c3ccccc32)C1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1	O=C(NCC12CC3CC(CC(C3)C1)C2)C1C2c3ccccc3C(c3ccccc32)C1C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccccc1	47 9 12 11 0 6 4 4 3 0 0 0 3 6 0 0 3 3 3 0 0 0 1 0 3 0 9 7 12 17 3 17	832	54972	64784	239;28	239	28
scaffold.508453	O=C1C[C@@H](O[C@H]2CC[C@@H](OC(=O)NCCCCNC(=O)c3ccccc3)CO2)C[C@@H](O[C@H]2CCCCO2)CCCCNC[C@H]2OC(=O)OC2CO1	O=C1C[C@@H](O[C@H]2CC[C@@H](OC(=O)NCCCCNC(=O)c3ccccc3)CO2)C[C@@H](O[C@H]2CCCCO2)CCCCNC[C@H]2OC(=O)OC2CO1	47 11 14 5 0 15 1 0 11 0 0 8 3 15 0 0 12 3 0 0 0 4 4 0 6 0 1 3 0 2 4 2	833	54974	64786	238;27	238	27
scaffold.509105	O=C(OC[C@H]1O[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1	O=C(OC[C@H]1O[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1	47 11 16 6 0 6 5 0 6 0 0 6 0 11 0 0 11 0 0 0 0 1 6 0 5 0 4 1 3 8 5 8	834	54975	64788	239;26	239	26
scaffold.509106	O=C(OC[C@H]1O[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1	O=C(OC[C@H]1O[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1	47 11 16 6 0 6 5 0 6 0 0 6 0 11 0 0 11 0 0 0 0 1 6 0 5 0 4 1 3 8 5 8	835	54975	64788	239;26	239	26
scaffold.504115	c1ccc(Nc2nc(NCCCCCNc3nc(Nc4ccccc4)nc(Nc4ccccc4)n3)nc(Nc3ccccc3)n2)cc1	c1ccc(Nc2nc(NCCCCCNc3nc(Nc4ccccc4)nc(Nc4ccccc4)n3)nc(Nc3ccccc3)n2)cc1	47 11 16 6 0 6 6 0 12 0 0 0 12 12 0 0 0 12 0 0 0 18 0 0 0 0 0 10 0 0 0 0	836	54977	64790	239;24	239	24
scaffold.511754	O=C(CC(=O)N1N=CC(N=Nc2ccc(S(=O)(=O)c3ccc(N=NC4C=NN(C(=O)CC(=O)Nc5ccccc5)C4=O)cc3)cc2)C1=O)Nc1ccccc1	O=C(CC(=O)N1N=CC(N=Nc2ccc(S(=O)(=O)c3ccc(N=NC4C=NN(C(=O)CC(=O)Nc5ccccc5)C4=O)cc3)cc2)C1=O)Nc1ccccc1	47 13 18 6 0 6 4 2 20 0 6 0 14 19 0 1 8 10 0 2 0 0 2 4 8 0 0 0 0 4 8 4	837	54978	64791	238;24	238	24
scaffold.510077	O=C(CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](Cc1ccccc1)C(=O)NCCc1ccccc1	O=C(CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](Cc1ccccc1)C(=O)NCCc1ccccc1	47 19 23 5 0 6 3 0 9 0 0 0 9 13 0 0 6 7 6 0 0 0 6 0 6 0 1 2 0 1 6 1	838	54979	64792	238;25	238	25
scaffold.509882	O=C(CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H]1CCCN1)NCCc1ccccc1	O=C(CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H]1CCCN1)NCCc1ccccc1	47 21 24 5 0 6 4 0 8 0 0 0 8 14 0 0 6 8 6 0 0 0 6 0 6 0 2 2 1 3 6 3	839	54980	64794	237;24	237	24
scaffold.507030	O=C(CCc1cc2ccccc2[nH]1)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCCCCCO[PH](=O)Oc1ccccc1	O=C(CCc1cc2ccccc2[nH]1)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCCCCCO[PH](=O)Oc1ccccc1	47 23 25 5 0 6 5 0 9 3 0 2 4 10 1 0 5 4 3 2 1 0 1 1 4 0 3 3 1 4 3 4	840	54981	64795	236;24	236	24
scaffold.507029	O=C(CCc1cc2ccccc2[nH]1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCCCCCO[PH](=O)Oc1ccccc1	O=C(CCc1cc2ccccc2[nH]1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCCCCCCO[PH](=O)Oc1ccccc1	47 23 25 5 0 6 5 0 9 3 0 2 4 10 1 0 5 4 3 2 1 0 1 1 4 0 3 3 1 4 3 4	841	54981	64795	236;24	236	24
scaffold.503790	c1ncnc(CN(CCCNCCCCCCCCCNCCCN(Cc2ncncn2)Cc2ncncn2)Cc2ncncn2)n1	c1ncnc(CN(CCCNCCCCCCCCCNCCCN(Cc2ncncn2)Cc2ncncn2)Cc2ncncn2)n1	47 23 26 4 0 6 4 0 20 0 0 0 20 16 0 0 0 16 6 0 0 12 8 0 0 0 0 4 0 0 0 0	842	54983	64797	236;26	236	26
scaffold.511617	O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCCc1cnc[nH]1	O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)NCCc1cnc[nH]1	47 23 26 5 0 6 3 0 15 0 0 0 15 19 0 0 8 11 0 0 0 1 8 0 8 0 4 0 1 1 8 1	843	54984	64798	237;26	237	26
scaffold.509639	O=C(CCCc1c[nH]c2ccccc12)CCSCCNC(=O)CCNC(=O)CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1	O=C(CCCc1c[nH]c2ccccc12)CCSCCNC(=O)CCNC(=O)CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1	47 24 25 5 0 6 4 0 20 6 1 4 9 19 2 1 9 7 0 4 3 4 5 2 6 0 5 1 3 5 5 5	844	54985	64799	237;27	237	27
scaffold.512666	O=C(CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H]1CCCN1C(=O)CCc1c[nH]cn1)NCCc1ccccc1	O=C(CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H]1CCCN1C(=O)CCc1c[nH]cn1)NCCc1ccccc1	47 31 33 3 0 6 2 0 14 0 0 0 14 22 0 0 10 12 0 0 0 1 10 0 10 0 1 0 0 0 10 0	845	54986	64801	235;27	235	27
scaffold.512069	O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1c[nH]cn1	O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCc1c[nH]cn1	47 31 33 3 0 6 3 0 13 0 0 0 13 22 0 0 9 13 3 0 0 2 10 0 9 0 0 1 0 0 9 0	846	54987	64802	234;27	234	27
scaffold.504991	c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4ccc(n4)c(-c4ccccc4)c4ccc2[nH]4)CC3)cc1	C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)CC1	48 0 0 9 0 16 8 2 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 12 4 12 11 0 11	847	54988	64803	234;26	234	26
scaffold.504822	c1ccc(C2c3ccc([nH]3)C(c3ccccc3)c3ccc([nH]3)C(c3ccccc3)c3ccc([nH]3)C(c3ccccc3)c3ccc2[nH]3)cc1	c1ccc(C2c3ccc([nH]3)C(c3ccccc3)c3ccc([nH]3)C(c3ccccc3)c3ccc([nH]3)C(c3ccccc3)c3ccc2[nH]3)cc1	48 0 0 9 0 16 8 8 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 12 4 12 12 0 12	848	54989	64804	235;26	235	26
scaffold.504556	c1ccc(-c2c3ccc(n3)c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3ccc2n3)cc1	C1=Cc2nc1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1	48 0 0 9 0 16 9 0 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 12 4 12 10 0 10	849	54990	64805	235;25	235	25
scaffold.504518	c1ccc(-c2c3ccc(n3)c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3ccc(n3)c(-c3ccccc3)c3ccc2[nH]3)cc1	C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1	48 0 0 9 0 16 9 0 4 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 12 4 12 10 0 10	850	54990	64805	235;25	235	25
scaffold.504652	c1ccc(-c2c3ccc(n3)c(-c3ccccc3)c3ccc(s3)c(-c3ccccc3)c3ccc(n3)c(-c3ccccc3)c3ccc2s3)cc1	C1=Cc2nc1c(-c1ccccc1)c1ccc(s1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc(s3)c2-c2ccccc2)C=C1	48 0 0 9 0 16 9 0 4 0 2 0 2 4 0 2 0 2 0 0 0 0 0 0 0 0 12 4 12 10 0 10	851	54992	64808	234;25	234	25
scaffold.504749	c1ccc(-c2c3ccc(n3)c(-c3ccccc3)c3ccc([se]3)c(-c3ccccc3)c3ccc(n3)c(-c3ccccc3)c3ccc2s3)cc1	C1=Cc2nc1c(-c1ccccc1)c1ccc(s1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([se]3)c2-c2ccccc2)C=C1	48 0 0 9 0 16 9 0 4 1 1 0 2 4 1 1 0 2 0 0 0 0 0 0 0 0 12 4 12 10 0 10	852	54993	64809	233;25	233	25
scaffold.504776	c1ccc(-c2c3ccc(n3)c(-c3cc[nH+]cc3)c3ccc([nH]3)c(-c3cc[nH+]cc3)c3ccc(n3)c(-c3cc[nH+]cc3)c3ccc2[nH]3)cc1	C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1cc[nH+]cc1)c1nc(c(-c3cc[nH+]cc3)c3ccc([nH]3)c2-c2cc[nH+]cc2)C=C1	48 0 0 9 0 16 9 0 7 0 0 0 7 7 0 0 0 7 0 0 0 0 0 0 0 0 12 4 12 10 0 10	853	54994	64810	233;24	233	24
scaffold.504778	c1cc(-c2c3ccc(n3)c(-c3cc[nH+]cc3)c3ccc([nH]3)c(-c3cc[nH+]cc3)c3ccc([nH]3)c(-c3cc[nH+]cc3)c3ccc2n3)cc[nH+]1	C1=Cc2nc1c(-c1cc[nH+]cc1)c1nc(c(-c3cc[nH+]cc3)c3ccc([nH]3)c(-c3cc[nH+]cc3)c3ccc([nH]3)c2-c2cc[nH+]cc2)C=C1	48 0 0 9 0 16 9 0 8 0 0 0 8 8 0 0 0 8 0 0 0 0 0 0 0 0 12 4 12 10 0 10	854	54995	64811	232;24	232	24
scaffold.507617	O=C1/C(=C/c2ccccc2)N=C(c2ccccc2)N1C1Nc2cc3c(cc2S1)NC(N1C(=O)/C(=C/c2ccccc2)N=C1c1ccccc1)S3	O=C1/C(=C/c2ccccc2)N=C(c2ccccc2)N1C1Nc2cc3c(cc2S1)NC(N1C(=O)/C(=C/c2ccccc2)N=C1c1ccccc1)S3	48 2 4 9 0 6 7 2 12 0 2 0 10 10 0 2 2 6 0 0 0 6 4 0 6 4 4 6 0 14 4 14	855	54996	64812	232;25	232	25
scaffold.507558	O=C(/C=C/c1ccccc1)N1CCc2ccccc2[C@@]12CS[C@@H]1c3ccc4c(c3[C@@H](COC2=O)N2C[C@@H]3Cc5ccccc5[C@@H](N3)[C@H]12)OCO4	O=C(/C=C/c1ccccc1)N1CCc2ccccc2[C@@]12CS[C@@H]1c3ccc4c(c3[C@@H](COC2=O)N2C[C@@H]3Cc5ccccc5[C@@H](N3)[C@H]12)OCO4	48 3 4 11 1 10 4 5 11 0 1 3 7 9 0 1 5 3 0 0 0 1 7 0 2 1 14 3 15 24 2 24	856	54997	64814	233;26	233	26
scaffold.506228	O=C(Nc1ccccc1)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cc3)n2)c1	O=C(Nc1ccccc1)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCCCC5)CC4)cc3)n2)c1	48 3 5 8 0 6 6 0 14 0 0 0 14 9 0 0 1 8 0 0 0 4 2 0 1 0 7 4 5 14 1 14	857	54998	64815	233;27	233	27
scaffold.506230	O=C(Nc1ccccc1)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCNCC5)CC4)cc3)n2)c1	O=C(Nc1ccccc1)c1cccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(N4CCC(N5CCNCC5)CC4)cc3)n2)c1	48 3 5 8 0 6 6 0 15 0 0 0 15 10 0 0 1 9 0 0 0 4 4 0 1 0 7 4 5 14 1 14	858	54999	64816	232;27	232	27
scaffold.506617	O=C(NCCc1ccccc1)C1CC2C=CCN3CC[C@@]4(c5cc(C6C[C@H]7CCCN(CCc8c6[nH]c6ccccc86)C7)ccc5N[C@@H]14)[C@H]23	O=C(NCCc1ccccc1)C1CC2C=CCN3CC[C@@]4(c5cc(C6C[C@H]7CCCN(CCc8c6[nH]c6ccccc86)C7)ccc5N[C@@H]14)[C@H]23	48 4 5 10 1 9 4 3 9 0 0 0 9 6 0 0 1 5 0 0 0 0 0 0 1 0 12 6 12 27 1 27	859	55000	64817	232;28	232	28
scaffold.506827	O=C(/C=C/c1ccccc1)C[N@@+]12CCC[C@H](CC(c3ccc4c(c3)[C@@]35CCN6CC=CC(CC[C@@H]3N4)[C@H]65)c3[nH]c4ccccc4c3CC1)C2	O=C(/C=C/c1ccccc1)C[N@@+]12CCC[C@H](CC(c3ccc4c(c3)[C@@]35CCN6CC=CC(CC[C@@H]3N4)[C@H]65)c3[nH]c4ccccc4c3CC1)C2	48 4 5 10 1 9 4 3 11 0 0 0 11 5 0 0 1 4 0 0 0 0 0 0 0 1 11 5 11 23 1 23	860	55001	64818	232;29	232	29
scaffold.506561	O=C(NCCC1CC2C=CCN3CC[C@@]4(c5cc(C6C[C@H]7C=CCN(CCc8c6[nH]c6ccccc86)C7)ccc5N[C@@H]14)[C@H]23)c1ccccc1	O=C(NCCC1CC2C=CCN3CC[C@@]4(c5cc(C6C[C@H]7C=CCN(CCc8c6[nH]c6ccccc86)C7)ccc5N[C@@H]14)[C@H]23)c1ccccc1	48 4 5 10 1 9 4 4 9 0 0 0 9 6 0 0 1 5 0 0 0 0 0 0 1 0 12 6 12 27 1 27	861	55002	64819	233;29	233	29
scaffold.507797	O=C(Cc1ccccc1)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)Cc5ccccc5)[nH]4)cc3)cc2)[nH]1	O=C(Cc1ccccc1)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)Cc5ccccc5)[nH]4)cc3)cc2)[nH]1	48 4 6 8 0 6 6 0 10 0 0 0 10 8 0 0 2 6 0 0 0 2 6 0 2 0 7 2 2 12 2 12	862	55003	64821	234;28	234	28
scaffold.507822	O=C(Nc1ccc2[nH+]cccc2c1)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(=O)Nc5ccc6[nH+]cccc6c5)cc4)cc3)cc2)cc1	O=C(Nc1ccc2[nH+]cccc2c1)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(=O)Nc5ccc6[nH+]cccc6c5)cc4)cc3)cc2)cc1	48 4 6 8 0 6 8 0 4 0 0 0 4 6 0 0 2 4 0 0 0 0 0 0 2 0 5 2 0 14 2 14	863	55004	64822	235;28	235	28
scaffold.504862	c1ccc(Nc2cc[n+](Cc3ccc(-c4ccc(C[n+]5ccc(Nc6ccccc6)c6ccccc65)cc4)cc3)c3ccccc23)cc1	c1ccc(Nc2cc[n+](Cc3ccc(-c4ccc(C[n+]5ccc(Nc6ccccc6)c6ccccc65)cc4)cc3)c3ccccc23)cc1	48 4 8 8 0 6 8 0 8 0 0 0 8 4 0 0 0 4 0 0 0 0 0 0 0 0 7 4 4 12 0 12	864	55005	64823	235;29	235	29
scaffold.504860	c1ccc(Nc2cc[n+](Cc3cccc(-c4cccc(C[n+]5ccc(Nc6ccccc6)c6ccccc65)c4)c3)c3ccccc23)cc1	c1ccc(Nc2cc[n+](Cc3cccc(-c4cccc(C[n+]5ccc(Nc6ccccc6)c6ccccc65)c4)c3)c3ccccc23)cc1	48 4 8 8 0 6 8 0 8 0 0 0 8 4 0 0 0 4 0 0 0 0 0 0 0 0 7 6 4 10 0 10	865	55006	64824	234;29	234	29
scaffold.506215	O=C1OC[C@H]2CCC3C4=CC[C@H]5C[C@@H](O[C@@H]6OCCC[C@H]6O[C@H]6CC[C@H](O[C@H]7C[C@@H](O[C@H]8CCCCO8)CCO7)CO6)CCC5[C@H]4CC[C@@]132	O=C1OC[C@H]2CCC3C4=CC[C@H]5C[C@@H](O[C@@H]6OCCC[C@H]6O[C@H]6CC[C@H](O[C@H]7C[C@@H](O[C@H]8CCCCO8)CCO7)CO6)CCC5[C@H]4CC[C@@]132	48 4 8 9 1 6 0 1 9 0 0 9 0 10 0 0 10 0 0 0 0 4 3 0 1 0 5 6 2 10 1 10	866	55007	64825	234;30	234	30
scaffold.506209	O=C1OCC2CCC3C4=CC[C@H]5C[C@@H](O[C@@H]6OCCC[C@H]6O[C@H]6CC[C@H](O[C@H]7C[C@@H](O[C@H]8CCCCO8)CCO7)CO6)CCC5[C@@H]4CC[C@]123	O=C1OCC2CCC3C4=CC[C@H]5C[C@@H](O[C@@H]6OCCC[C@H]6O[C@H]6CC[C@H](O[C@H]7C[C@@H](O[C@H]8CCCCO8)CCO7)CO6)CCC5[C@@H]4CC[C@]123	48 4 8 9 1 6 0 1 9 0 0 9 0 10 0 0 10 0 0 0 0 4 3 0 1 0 5 6 2 10 1 10	867	55007	64825	234;30	234	30
