scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.226610	O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCCCCC2)c[nH]1	O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCCCCC2)c[nH]1	21 3 5 3 0 7 2 0 11 0 6 0 5 7 0 1 3 3 0 1 0 0 2 2 3 0 0 1 0 2 3 2	408	25953	478	10;21	10	21
scaffold.224655	O=C(Nc1nnc(S(=O)(=O)N2CCCCCC2)s1)c1ccccc1	O=C(Nc1nnc(S(=O)(=O)N2CCCCCC2)s1)c1ccccc1	21 3 5 3 0 7 2 0 13 0 7 0 6 9 0 2 3 4 0 2 0 6 0 2 3 0 0 1 0 2 3 2	409	25954	478	10;21	10	21
scaffold.181658	O=C(c1ccc(N2CCC2)c(OCC2CC2)n1)N1CCCC1	O=C(c1ccc(N2CCC2)c(OCC2CC2)n1)N1CCCC1	21 3 5 4 0 6 1 0 8 0 0 1 7 5 0 0 2 3 0 0 0 1 3 0 1 0 2 1 1 3 1 3	410	25955	478	10;21	10	21
scaffold.185724	O=C(Nc1ccccc1)[C@@H]1C[C@H](SC2=CN3C(=O)C[C@H]3C2)CN1	O=C(Nc1ccccc1)[C@@H]1C[C@H](SC2=CN3C(=O)C[C@H]3C2)CN1	21 3 5 4 0 6 1 1 6 0 1 0 5 6 0 1 2 3 0 0 0 0 2 0 4 0 1 1 0 3 2 3	411	25956	478	10;21	10	21
scaffold.162472	O=C(c1cc(COc2ccccc2)on1)N1C[C@H]2CC[C@H]1C2	O=C(c1cc(COc2ccccc2)on1)N1C[C@H]2CC[C@H]1C2	21 3 5 4 0 6 2 0 6 0 0 2 4 5 0 0 3 2 0 1 0 0 2 0 1 0 1 3 0 6 1 6	412	25957	479	11;21	11	21
scaffold.181666	O=C([C@@H]1CNCCN1)N(Cc1ccc2cn[nH]c2c1)C1CC1	O=C([C@@H]1CNCCN1)N(Cc1ccc2cn[nH]c2c1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 0 7 6 0 0 1 5 3 1 0 0 3 0 1 0 2 2 0 4 1 4	413	25958	479	11;21	11	21
scaffold.158610	O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CC1	O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 3 0 0 0 3 1 2 5 1 5	414	25959	479	11;21	11	21
scaffold.182508	O=C([C@@H]1CNCCO1)N(Cc1cc2[nH]ccc2cn1)C1CC1	O=C([C@@H]1CNCCO1)N(Cc1cc2[nH]ccc2cn1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 0 0 0 4 0 1 0 2 2 0 4 1 4	415	25960	479	11;21	11	21
scaffold.181801	O=C([C@@H]1CNCCO1)N(Cc1c[nH]c2ncccc12)C1CC1	O=C([C@@H]1CNCCO1)N(Cc1c[nH]c2ncccc12)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 0 0 1 3 0 1 0 3 1 1 4 1 4	416	25961	479	11;21	11	21
scaffold.181900	O=C([C@@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	O=C([C@@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 1 0 0 3 0 1 0 2 2 0 4 1 4	417	25962	479	11;21	11	21
scaffold.182058	O=C([C@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	O=C([C@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 1 0 0 3 0 1 0 2 2 0 4 1 4	418	25962	479	11;21	11	21
scaffold.183656	O=C(c1ccccc1)c1c(NC(=O)C2CC2)sc2c1CCNC2	O=C(c1ccccc1)c1c(NC(=O)C2CC2)sc2c1CCNC2	21 3 5 4 0 6 2 1 3 0 1 0 2 5 0 1 2 2 0 0 0 1 1 0 1 0 3 1 2 6 2 6	419	25964	479	11;21	11	21
scaffold.224455	O=C(C1CC1)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21	O=C(C1CC1)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21	21 3 5 4 0 6 2 1 10 0 6 0 4 6 0 1 3 2 0 1 0 0 0 2 3 0 2 1 1 5 3 5	420	25965	479	11;21	11	21
scaffold.221516	O=C(C1CC1)N1CCc2cccc(S(=O)(=O)Nc3ccccc3)c21	O=C(C1CC1)N1CCc2cccc(S(=O)(=O)Nc3ccccc3)c21	21 3 5 4 0 6 2 1 10 0 6 0 4 6 0 1 3 2 0 1 0 0 1 2 3 0 3 0 3 3 3 3	421	25966	479	11;21	11	21
scaffold.127260	c1ccc(CCn2ncc3c(NC4CC4)ccnc32)cc1	c1ccc(CCn2ncc3c(NC4CC4)ccnc32)cc1	21 3 5 4 0 6 3 0 6 0 0 0 6 4 0 0 0 4 0 1 0 1 0 0 0 0 3 1 2 4 0 4	422	25967	479	11;21	11	21
scaffold.151856	c1ccc(COc2ccn3c(CC4CC4)nnc3c2)cc1	c1ccc(COc2ccn3c(CC4CC4)nnc3c2)cc1	21 3 5 4 0 6 3 0 6 0 0 1 5 4 0 0 1 3 0 1 0 2 0 0 0 0 2 2 1 5 0 5	423	25968	479	11;21	11	21
scaffold.161907	O=C(NC1CC1)c1cccc(Nc2ncnn3cccc23)c1	O=C(NC1CC1)c1cccc(Nc2ncnn3cccc23)c1	21 3 5 4 0 6 3 0 7 0 0 0 7 6 0 0 1 5 0 1 0 2 2 0 1 0 2 2 1 2 1 2	424	25969	479	11;21	11	21
scaffold.212856	O=S(=O)(c1ccccc1)N(CC1CC1)c1cc2ccccc2s1	O=S(=O)(c1ccccc1)N(CC1CC1)c1cc2ccccc2s1	21 3 5 4 0 6 3 0 10 0 7 0 3 5 0 2 2 1 3 1 0 1 0 2 2 0 2 3 0 6 2 6	425	25970	479	11;21	11	21
scaffold.181883	O=C(c1ccc(N(CC2CC2)c2ccccc2)cn1)C1CC1	O=C(c1ccc(N(CC2CC2)c2ccccc2)cn1)C1CC1	21 3 6 4 0 6 2 0 4 0 0 0 4 3 0 0 1 2 3 0 0 0 1 0 0 0 2 1 1 4 1 4	426	25971	479	11;21	11	21
scaffold.202301	O=C(NCC(=O)N1CCC(c2ccccc2)CC1)C1CCCC1	O=C(NCC(=O)N1CCC(c2ccccc2)CC1)C1CCCC1	21 4 5 3 0 6 1 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 0 1 0 0 2 2 2	427	25972	479	11;21	11	21
scaffold.160180	O=C(COc1ccccc1)N[C@@H]1CCCC[C@H]1N1CCCC1	O=C(COc1ccccc1)N[C@@H]1CCCC[C@H]1N1CCCC1	21 4 5 3 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0	428	25973	479	11;21	11	21
scaffold.161173	O=C(COc1ccccc1)N[C@@H]1CCCC[C@@H]1N1CCCC1	O=C(COc1ccccc1)N[C@@H]1CCCC[C@@H]1N1CCCC1	21 4 5 3 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0	429	25973	479	11;21	11	21
scaffold.194412	O=C1CC(c2ccco2)CC(=O)C1=CNCCN1CCNCC1	O=C1CC(c2ccco2)CC(=O)C1=CNCCN1CCNCC1	21 4 5 3 0 6 1 0 6 0 0 1 5 6 0 0 3 3 0 0 0 0 3 0 1 2 1 0 0 0 3 0	430	25975	479	11;21	11	21
scaffold.195083	O=C1CC(c2cccs2)CC(=O)C1=CNCCN1CCNCC1	O=C1CC(c2cccs2)CC(=O)C1=CNCCN1CCNCC1	21 4 5 3 0 6 1 0 6 0 1 0 5 6 0 1 2 3 0 0 0 0 3 0 1 2 1 0 0 0 3 0	431	25976	479	11;21	11	21
scaffold.226879	O=C(NCC(=O)N1CCCCC1)C1CC(=O)N(c2ccccc2)C1	O=C(NCC(=O)N1CCCCC1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 1 0 7 0 0 0 7 6 0 0 3 3 0 0 0 0 1 0 3 0 1 1 0 2 3 2	432	25977	479	11;21	11	21
scaffold.193128	O=C(NCCN1CCOCC1)C1CC(=O)N(c2ccccc2)C1	O=C(NCCN1CCOCC1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 1 0 8 0 0 1 7 6 0 0 3 3 0 0 0 0 3 0 2 0 1 1 0 2 2 2	433	25978	479	11;21	11	21
scaffold.174837	O=C1CCCN1CCCCN1CCN(c2ccccc2)CC1	O=C1CCCN1CCCCN1CCN(c2ccccc2)CC1	21 4 5 3 0 6 1 0 9 0 0 0 9 4 0 0 1 3 0 0 0 0 2 0 1 0 1 0 0 2 1 2	434	25979	479	11;21	11	21
scaffold.155638	O=C1CSCN1CCCCN1CCN(c2ccccc2)CC1	O=C1CSCN1CCCCN1CCN(c2ccccc2)CC1	21 4 5 3 0 6 1 0 10 0 1 0 9 5 0 1 1 3 0 0 0 1 3 0 1 0 1 0 0 2 1 2	435	25980	479	11;21	11	21
scaffold.192321	O=C(NCCC1=CCCCC1)C1CC(=O)N(c2ccccc2)C1	O=C(NCCC1=CCCCC1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 1 1 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 2 2 2	436	25981	479	11;21	11	21
scaffold.169610	O=C1CCC(c2ccc(OCCCN3CCCC3)cc2)=NN1	O=C1CCC(c2ccc(OCCCN3CCCC3)cc2)=NN1	21 4 5 3 0 6 1 1 6 0 0 1 5 5 0 0 2 3 0 1 0 0 0 0 2 0 0 0 0 2 1 2	437	25982	479	11;21	11	21
scaffold.153647	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCC1	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCC1	21 4 5 3 0 6 2 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 2 1 2	438	25983	479	11;21	11	21
scaffold.155068	O=C(NCCc1ccc(-c2ccccc2)nc1)C1CCCC1	O=C(NCCc1ccc(-c2ccccc2)nc1)C1CCCC1	21 4 5 3 0 6 2 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 1 0 0 2 1 2	439	25984	479	11;21	11	21
scaffold.153834	O=C(NCC1(c2ccccc2)CCCC1)Nc1ccccc1	O=C(NCC1(c2ccccc2)CCCC1)Nc1ccccc1	21 4 5 3 0 6 2 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 2 0 1 0 0 0 1 0	440	25985	479	11;21	11	21
scaffold.153557	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCO1	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCO1	21 4 5 3 0 6 2 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 1 0 1 0 1 0 0 2 1 2	441	25986	479	11;21	11	21
scaffold.137138	C(#CC(c1ccccc1)c1ccccc1)CN1CCCC1	C(#CC(c1ccccc1)c1ccccc1)CN1CCCC1	21 4 5 3 0 6 2 0 3 0 0 0 3 1 0 0 0 1 3 0 0 0 0 0 0 0 2 0 1 0 0 0	442	25987	479	11;21	11	21
scaffold.189157	O=C1NC[C@@H](c2ccccc2)[C@@H]1C(=O)N/N=C/c1ccccc1	O=C1NC[C@@H](c2ccccc2)[C@@H]1C(=O)N/N=C/c1ccccc1	21 4 5 3 0 6 2 0 3 0 0 0 3 5 0 0 2 3 0 1 0 0 0 0 3 0 2 0 1 0 2 0	443	25988	479	11;21	11	21
scaffold.130307	c1ccc(-c2noc(CCCCC3CCCCC3)n2)cc1	c1ccc(-c2noc(CCCCC3CCCCC3)n2)cc1	21 4 5 3 0 6 2 0 3 0 0 1 2 3 0 0 1 2 0 1 0 2 0 0 0 0 1 1 0 2 0 2	444	25989	479	11;21	11	21
scaffold.126293	c1ccc([C@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	c1ccc([C@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	21 4 5 3 0 6 2 0 3 0 0 2 1 3 0 0 2 1 0 0 0 1 0 0 0 0 1 1 0 2 0 2	445	25990	479	11;21	11	21
scaffold.126292	c1ccc([C@@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	c1ccc([C@@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	21 4 5 3 0 6 2 0 3 0 0 2 1 3 0 0 2 1 0 0 0 1 0 0 0 0 1 1 0 2 0 2	446	25990	479	11;21	11	21
scaffold.164109	O=C(CCn1cccc1-c1ccccc1)NC1CCCCC1	O=C(CCn1cccc1-c1ccccc1)NC1CCCCC1	21 4 5 3 0 6 2 0 4 0 0 0 4 3 0 0 1 2 0 0 0 0 0 0 1 0 2 0 1 0 1 0	447	25992	479	11;21	11	21
scaffold.188439	O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1	O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 1 2 1	448	25993	479	11;21	11	21
scaffold.192677	O=C(NCCc1ccccc1)C1CC(=O)N(c2ccccc2)C1	O=C(NCCc1ccccc1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 2 2 2	449	25994	479	11;21	11	21
scaffold.195154	O=C(CCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	O=C(CCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 0 1 1 0 2 2 2	450	25995	479	11;21	11	21
scaffold.192958	O=C(/C=C\c1ccccc1)NC1CC(=O)N(c2ccccc2)C1	O=C(/C=C\c1ccccc1)NC1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 1 1 1 0 2 2 2	451	25996	479	11;21	11	21
scaffold.126111	c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1	c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1	21 4 5 3 0 6 2 0 4 0 0 1 3 2 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 2 0 2	452	25997	479	11;21	11	21
scaffold.130309	c1cncc(-c2noc(CCCCC3CCCCC3)n2)c1	c1cncc(-c2noc(CCCCC3CCCCC3)n2)c1	21 4 5 3 0 6 2 0 4 0 0 1 3 4 0 0 1 3 0 1 0 2 0 0 0 0 1 1 0 2 0 2	453	25998	479	11;21	11	21
scaffold.130308	c1ccc(-c2noc(CCCCC3CCCCC3)n2)nc1	c1ccc(-c2noc(CCCCC3CCCCC3)n2)nc1	21 4 5 3 0 6 2 0 4 0 0 1 3 4 0 0 1 3 0 1 0 2 2 0 0 0 1 1 0 2 0 2	454	25999	479	11;21	11	21
scaffold.165004	O=C(NCc1coc(-c2ccccc2)n1)NC1CCCCC1	O=C(NCc1coc(-c2ccccc2)n1)NC1CCCCC1	21 4 5 3 0 6 2 0 4 0 0 1 3 5 0 0 2 3 0 0 0 2 2 0 2 0 1 1 0 2 1 2	455	26000	479	11;21	11	21
scaffold.163217	O=C(CCc1nc(-c2ccccc2)no1)NC1CCCCC1	O=C(CCc1nc(-c2ccccc2)no1)NC1CCCCC1	21 4 5 3 0 6 2 0 4 0 0 1 3 5 0 0 2 3 0 1 0 2 0 0 1 0 1 1 0 2 1 2	456	26001	479	11;21	11	21
scaffold.224135	O=C(COC(=O)C1CC(=O)N(c2ccccc2)C1)c1ccccc1	O=C(COC(=O)C1CC(=O)N(c2ccccc2)C1)c1ccccc1	21 4 5 3 0 6 2 0 4 0 0 1 3 5 0 0 4 1 0 0 0 0 0 0 2 0 1 1 0 2 3 2	457	26002	479	11;21	11	21
scaffold.130946	c1ccc(-c2nc(CCCCC3COCOC3)co2)cc1	c1ccc(-c2nc(CCCCC3COCOC3)co2)cc1	21 4 5 3 0 6 2 0 4 0 0 3 1 4 0 0 3 1 0 0 0 2 1 0 0 0 1 1 0 2 0 2	458	26003	479	11;21	11	21
scaffold.162959	O=C(CSc1ccc(-c2ccccc2)nn1)NC1CCCC1	O=C(CSc1ccc(-c2ccccc2)nn1)NC1CCCC1	21 4 5 3 0 6 2 0 4 0 1 0 3 5 0 1 1 3 0 1 0 1 1 0 1 0 1 0 0 2 1 2	459	26004	479	11;21	11	21
scaffold.136659	C(=NCC1CCN(c2ccccc2)C1)Nc1ccccc1	C(=NCC1CCN(c2ccccc2)C1)Nc1ccccc1	21 4 5 3 0 6 2 0 5 0 0 0 5 3 0 0 0 3 0 0 0 0 0 0 1 0 1 1 0 2 0 2	460	26005	479	11;21	11	21
scaffold.171567	O=C(Cc1ccccc1)NCc1cccnc1N1CCCC1	O=C(Cc1ccccc1)NCc1cccnc1N1CCCC1	21 4 5 3 0 6 2 0 5 0 0 0 5 4 0 0 1 3 0 0 0 1 0 0 1 0 2 0 1 0 1 0	461	26006	479	11;21	11	21
scaffold.162631	O=C(NCC1CCN(c2ccccc2)C1)Nc1ccccc1	O=C(NCC1CCN(c2ccccc2)C1)Nc1ccccc1	21 4 5 3 0 6 2 0 5 0 0 0 5 4 0 0 1 3 0 0 0 1 0 0 2 0 1 1 0 2 1 2	462	26007	479	11;21	11	21
scaffold.195148	O=C(NNC(=O)c1ccccc1N1CCCC1)c1ccccc1	O=C(NNC(=O)c1ccccc1N1CCCC1)c1ccccc1	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 2 0 2 0 1 0 2 0	463	26008	479	11;21	11	21
scaffold.200436	O=C(N/N=C/c1ccccc1)c1ccc(N2CCCC2=O)cc1	O=C(N/N=C/c1ccccc1)c1ccc(N2CCCC2=O)cc1	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 3 0 1 0 0 2 2 2	464	26009	479	11;21	11	21
scaffold.200935	O=C(N/N=C/c1ccccc1)c1cccc(N2CCCC2=O)c1	O=C(N/N=C/c1ccccc1)c1cccc(N2CCCC2=O)c1	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 3 0 1 1 0 1 2 1	465	26010	479	11;21	11	21
scaffold.200917	O=C(N/N=C/c1ccccc1)C1CC(=O)N(c2ccccc2)C1	O=C(N/N=C/c1ccccc1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 0 2 3 0 1 0 0 0 0 3 0 1 1 0 2 2 2	466	26011	479	11;21	11	21
scaffold.193269	O=C(NC(=S)Nc1ccc(N2CCCC2)cc1)c1ccccc1	O=C(NC(=S)Nc1ccc(N2CCCC2)cc1)c1ccccc1	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 1 1 3 0 0 0 1 0 0 3 0 1 0 0 2 2 2	467	26012	480	11;20	11	20
scaffold.192562	O=C(NC(=S)Nc1ccccc1N1CCCC1)c1ccccc1	O=C(NC(=S)Nc1ccccc1N1CCCC1)c1ccccc1	21 4 5 3 0 6 2 0 5 0 0 0 5 5 0 1 1 3 0 0 0 1 1 0 3 0 2 0 1 0 2 0	468	26013	480	11;20	11	20
scaffold.214350	O=C(CN1C(=O)NC(c2ccccc2)C1=O)NCc1ccccc1	O=C(CN1C(=O)NC(c2ccccc2)C1=O)NCc1ccccc1	21 4 5 3 0 6 2 0 5 0 0 0 5 6 0 0 3 3 0 0 0 1 2 0 4 0 1 0 0 2 3 2	469	26014	480	11;20	11	20
scaffold.224731	O=C(NNC(=O)C1CC(=O)N(c2ccccc2)C1)c1ccccc1	O=C(NNC(=O)C1CC(=O)N(c2ccccc2)C1)c1ccccc1	21 4 5 3 0 6 2 0 5 0 0 0 5 6 0 0 3 3 0 1 0 0 0 0 3 0 1 1 0 2 3 2	470	26015	480	11;20	11	20
scaffold.163390	O=C(COc1ccccc1)Nc1ccc(N2CCCC2)cc1	O=C(COc1ccccc1)Nc1ccc(N2CCCC2)cc1	21 4 5 3 0 6 2 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 1 0 1 0 1 0 0 2 1 2	471	26016	480	11;20	11	20
scaffold.162916	O=C(COc1ccccc1)Nc1ccccc1N1CCCC1	O=C(COc1ccccc1)Nc1ccccc1N1CCCC1	21 4 5 3 0 6 2 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0	472	26017	480	11;20	11	20
scaffold.192657	O=C(COc1ccc(N2CCCC2=O)cc1)Nc1ccccc1	O=C(COc1ccc(N2CCCC2=O)cc1)Nc1ccccc1	21 4 5 3 0 6 2 0 5 0 0 1 4 5 0 0 3 2 0 0 0 0 1 0 2 0 1 0 0 2 2 2	473	26018	480	11;20	11	20
scaffold.195183	O=C(COc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	O=C(COc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 5 0 0 1 4 5 0 0 3 2 0 0 0 0 2 0 2 0 1 1 0 2 2 2	474	26019	480	11;20	11	20
scaffold.183580	O=C1CNC(=O)N1CCCOc1ccc(-c2ccccc2)cc1	O=C1CNC(=O)N1CCCOc1ccc(-c2ccccc2)cc1	21 4 5 3 0 6 2 0 5 0 0 1 4 5 0 0 3 2 0 0 0 1 1 0 3 0 1 0 0 2 2 2	475	26020	480	11;20	11	20
scaffold.163454	O=C(CSc1nnc(C2CCCCC2)[nH]1)Nc1ccccc1	O=C(CSc1nnc(C2CCCCC2)[nH]1)Nc1ccccc1	21 4 5 3 0 6 2 0 5 0 1 0 4 6 0 1 1 4 0 1 0 4 1 0 1 0 1 1 0 2 1 2	476	26021	480	11;20	11	20
scaffold.162497	O=C(CSc1nnc(-c2ccccc2)[nH]1)NC1CCCCC1	O=C(CSc1nnc(-c2ccccc2)[nH]1)NC1CCCCC1	21 4 5 3 0 6 2 0 5 0 1 0 4 6 0 1 1 4 0 1 0 4 1 0 1 0 1 1 0 2 1 2	477	26021	480	11;20	11	20
scaffold.171079	O=C(Nc1ccccc1-c1nccs1)OCC1CCNCC1	O=C(Nc1ccccc1-c1nccs1)OCC1CCNCC1	21 4 5 3 0 6 2 0 5 0 1 1 3 6 0 1 2 3 0 0 0 2 1 0 2 0 2 0 1 0 1 0	478	26023	480	11;20	11	20
scaffold.164643	O=C(CSc1nnc(C2CCCCC2)o1)Nc1ccccc1	O=C(CSc1nnc(C2CCCCC2)o1)Nc1ccccc1	21 4 5 3 0 6 2 0 5 0 1 1 3 6 0 1 2 3 0 1 0 4 1 0 1 0 1 1 0 2 1 2	479	26024	480	11;20	11	20
scaffold.162817	O=C(CSc1nnc(-c2ccccc2)o1)NC1CCCCC1	O=C(CSc1nnc(-c2ccccc2)o1)NC1CCCCC1	21 4 5 3 0 6 2 0 5 0 1 1 3 6 0 1 2 3 0 1 0 4 1 0 1 0 1 1 0 2 1 2	480	26024	480	11;20	11	20
scaffold.178381	O=C(NCc1ccccc1)Nc1cccnc1N1CCCC1	O=C(NCc1ccccc1)Nc1cccnc1N1CCCC1	21 4 5 3 0 6 2 0 6 0 0 0 6 5 0 0 1 4 0 0 0 2 2 0 2 0 2 0 1 0 1 0	481	26026	480	11;20	11	20
scaffold.165037	O=C(CCc1ccccc1)Nc1ccnn1C1CCNCC1	O=C(CCc1ccccc1)Nc1ccnn1C1CCNCC1	21 4 5 3 0 6 2 0 6 0 0 0 6 5 0 0 1 4 0 1 0 1 0 0 1 0 2 0 1 0 1 0	482	26027	480	11;20	11	20
scaffold.140253	c1ccc(-c2nc(CNCCN3CCCCC3)co2)cc1	c1ccc(-c2nc(CNCCN3CCCCC3)co2)cc1	21 4 5 3 0 6 2 0 6 0 0 1 5 4 0 0 1 3 0 0 0 1 3 0 0 0 1 1 0 2 0 2	483	26028	480	11;20	11	20
scaffold.145485	c1ccc(-c2nccc(OCCCN3CCCC3)n2)cc1	c1ccc(-c2nccc(OCCCN3CCCC3)n2)cc1	21 4 5 3 0 6 2 0 6 0 0 1 5 4 0 0 1 3 0 0 0 2 0 0 0 0 1 1 0 1 0 1	484	26029	480	11;20	11	20
scaffold.149322	c1ccc(OCCCN2CCC(c3ccn[nH]3)CC2)cc1	c1ccc(OCCCN2CCC(c3ccn[nH]3)CC2)cc1	21 4 5 3 0 6 2 0 6 0 0 1 5 4 0 0 1 3 0 1 0 0 0 0 0 0 1 0 0 2 0 2	485	26030	480	11;20	11	20
scaffold.158667	O=C(/C=C/c1ccco1)Nc1ccc(N2CCOCC2)cc1	O=C(/C=C/c1ccco1)Nc1ccc(N2CCOCC2)cc1	21 4 5 3 0 6 2 0 6 0 0 2 4 5 0 0 3 2 0 0 0 0 2 0 1 1 1 0 0 2 1 2	486	26031	480	11;20	11	20
scaffold.196953	O=C(OCC(=O)N1CCCCC1)c1conc1-c1ccccc1	O=C(OCC(=O)N1CCCCC1)c1conc1-c1ccccc1	21 4 5 3 0 6 2 0 6 0 0 2 4 6 0 0 4 2 0 1 0 0 1 0 2 0 2 0 1 0 2 0	487	26032	480	11;20	11	20
scaffold.159908	O=C(NCCN1CCCCC1)c1csc(-c2ccccc2)n1	O=C(NCCN1CCCCC1)c1csc(-c2ccccc2)n1	21 4 5 3 0 6 2 0 6 0 1 0 5 5 0 1 1 3 0 0 0 1 3 0 1 0 1 1 0 2 1 2	488	26033	480	11;20	11	20
scaffold.181451	O=C(NCCc1nc(-c2ccccc2)cs1)N1CCCCC1	O=C(NCCc1nc(-c2ccccc2)cs1)N1CCCCC1	21 4 5 3 0 6 2 0 6 0 1 0 5 5 0 1 1 3 0 0 0 2 1 0 2 0 1 1 0 2 1 2	489	26034	480	11;20	11	20
scaffold.166315	O=C(CSc1nnc(-c2cccnc2)[nH]1)NC1CCCCC1	O=C(CSc1nnc(-c2cccnc2)[nH]1)NC1CCCCC1	21 4 5 3 0 6 2 0 6 0 1 0 5 7 0 1 1 5 0 1 0 4 1 0 1 0 1 1 0 2 1 2	490	26035	480	11;20	11	20
scaffold.162901	O=C(CSc1nnc(-c2ccncc2)[nH]1)NC1CCCCC1	O=C(CSc1nnc(-c2ccncc2)[nH]1)NC1CCCCC1	21 4 5 3 0 6 2 0 6 0 1 0 5 7 0 1 1 5 0 1 0 4 1 0 1 0 1 1 0 2 1 2	491	26035	480	11;20	11	20
scaffold.158670	O=C(/C=C/c1cccs1)Nc1ccc(N2CCOCC2)cc1	O=C(/C=C/c1cccs1)Nc1ccc(N2CCOCC2)cc1	21 4 5 3 0 6 2 0 6 0 1 1 4 5 0 1 2 2 0 0 0 0 2 0 1 1 1 0 0 2 1 2	492	26037	480	11;20	11	20
scaffold.162487	O=C(CCN1CCOCC1)Nc1cc(-c2ccccc2)cs1	O=C(CCN1CCOCC1)Nc1cc(-c2ccccc2)cs1	21 4 5 3 0 6 2 0 6 0 1 1 4 5 0 1 2 2 0 0 0 1 2 0 1 0 1 1 0 2 1 2	493	26038	480	11;20	11	20
scaffold.200443	O=C(COc1ccccc1)NN1C(=O)CSC1c1ccccc1	O=C(COc1ccccc1)NN1C(=O)CSC1c1ccccc1	21 4 5 3 0 6 2 0 6 0 1 1 4 6 0 1 3 2 0 1 0 1 2 0 2 0 2 0 1 0 2 0	494	26039	480	11;20	11	20
