Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
CO[C@]1(NC(=O)CSC(F)F)C2OCC(=C(N2C1=O)C(O)=O)CSC3=NN=N[N]3CCO	CHEMBL15413	ChEMBL23_NatProd	2	0	3.783	1.033	4.667	inf	-1.292	0.4351	-2.218	inf	4.806	inf	2.604	1.069	-1.881	inf	-	- = 0.81;+ = 0.19;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.22;yes = 0.78;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.98;high = 0.02;	496.5	0	3	0	13	0	169	0	0.3529	0	12	0
COC1=CC(=C2C(=O)[C@]3(OC2=C1Cl)C(C)CC(=O)C=C3OC)OC	CHEMBL562	ChEMBL23_NatProd	2	0	1.39	1.033	1.39	1.033	2.18	0.4351	2.18	0.4351	4.991	0.6013	4.551	0.682	0.08434	inf	-	- = 0.81;+ = 0.19;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.76;yes = 0.24;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.58;high = 0.42;	352.8	0	0	0	6	0	71.06	0	0.1154	0	3	0
O=[C]1[NH]C=C[C](=O)[NH]1	CHEMBL566	ChEMBL23_NatProd	2	0	4.51	0.7036	4.51	0.7036	-1.07	0.4351	-1.07	0.4351	3.908	0.6013	3.394	0.514	-0.5869	0.3585	-	- = 0.61;+ = 0.39;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	112.1	0	2	0	4	0	65.72	0	0	0	0	0
C[N]1C=NC2=C1[C](=O)[N](C)[C](=O)[N]2C	CHEMBL113	ChEMBL23_NatProd	2	0	5.05	0.7036	5.05	0.7036	0.02318	0.4351	0.02318	0.4351	3.938	0.6013	4.66	0.6544	-0.03234	0.3585	+	- = 0.39;+ = 0.61;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.98;high = 0.02;	194.2	0	0	0	6	0	61.82	0	0	0	0	0
COC1=CC=CC(=C1C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)OC	CHEMBL575	ChEMBL23_NatProd	2	0	3.355	1.033	4.373	0.621	1.22	0.4351	-1.234	inf	4.769	0.6013	2.706	0.6139	-1.129	0.3585	-	- = 0.77;+ = 0.23;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.66;yes = 0.34;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.77;high = 0.23;	380.4	0	2	0	8	0	105.2	0	0.2143	0	6	0
NC1=NC(=C2N=C(C3=CC=CC=C3)C(=NC2=N1)N)N	CHEMBL585	ChEMBL23_NatProd	2	0	1.792	0.7036	1.893	0.621	0.9801	0.4351	1.519	0.6135	4.603	0.6013	4.116	0.8615	-0.1905	inf	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.38;yes = 0.62;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.91;high = 0.09;	253.3	0	3	0	7	0	129.6	0	0.04762	0	1	0
C1CNCCNCCCN(CCNC1)CC2=CC=C(CN3CCCNCCNCCCNCC3)C=C2	CHEMBL18442	ChEMBL23_NatProd	2	0	5.109	1.033	6.472	inf	0.8799	0.6296	0.9421	inf	4.812	inf	5.666	2.268	0.5291	inf	-	- = 0.75;+ = 0.25;	+	- = 0.222222;+ = 0.777778;	no	no = 0.5001;yes = 0.4999;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.66;high = 0.34;	502.8	0	6	0	8	0	78.66	0	0.1053	0	4	0
OC1=CC=C2CC3N(CC[C@@]45C(OC1=C24)C(=O)CC[C@@]35O)CC6CC6	CHEMBL19019	ChEMBL23_NatProd	2	0	2.831	1.033	1.016	inf	2.165	0.4351	0.9	inf	4.441	inf	5.579	0.6086	-0.3253	0.3585	+	- = 0.25;+ = 0.75;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.78;yes = 0.22;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.94;high = 0.06;	341.4	0	2	0	5	0	70	0	0.06667	0	2	0
CN1CC(CNC(=O)OCC2=CC=CC=C2)CC3C1CC4=C[N](C)C5=CC=CC3=C45	CHEMBL19215	ChEMBL23_NatProd	2	0	1.991	1.033	1.046	inf	3.952	0.4351	2.815	inf	4.97	0.6013	6.449	0.6284	-0.2174	0.3585	-	- = 0.68;+ = 0.32;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.55;yes = 0.45;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.49;high = 0.51;	403.5	0	1	0	5	0	46.5	0	0.1765	0	6	0
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC	CHEMBL606	ChEMBL23_NatProd	2	0	1.624	0.7036	1.624	0.7036	4.334	0.4351	4.334	0.4351	4.448	0.6013	5.446	0.5926	-0.1347	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.43;yes = 0.57;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.83;high = 0.17;	382.5	0	2	0	5	0	83.83	0	0.5185	0	14	0
CC1(C)OC2C(COC(=O)C3=CC=C(C=C3)[N](O)=O)OC(NC(=O)N(CCCl)N=O)C2O1	CHEMBL19887	ChEMBL23_NatProd	2	0	0.8523	1.033	0.8523	1.033	1.693	0.6296	1.693	0.6296	4.95	0.6013	4.167	0.7625	-0.948	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.35;yes = 0.65;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	low	low = 0.8;high = 0.2;	473.8	0	2	0	13	0	153.1	0	0.3235	0	11	0
FC1=C[N](C2CCCO2)[C](=O)[NH][C]1=O	CHEMBL20883	ChEMBL23_NatProd	2	0	4.637	0.7036	4.637	0.7036	-0.27	0.4351	-0.27	0.4351	4.233	0.6013	4.371	0.509	-0.6218	0.3585	-	- = 0.79;+ = 0.21;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.96;high = 0.04;	200.2	0	1	0	5	0	64.09	0	0.06667	0	1	0
CC1(C)SC2C(NC(=O)COC3=CC=CC=C3)C(=O)N2C1C(O)=O	CHEMBL615	ChEMBL23_NatProd	2	0	3.057	1.033	3.949	0.621	1.93	0.4351	-1.33	0.6135	4.514	0.6013	2.621	0.6457	-1.292	inf	-	- = 0.82;+ = 0.18;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.66;yes = 0.34;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.94;high = 0.06;	350.4	0	2	0	7	0	95.94	0	0.2308	0	6	0
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O	CHEMBL617	ChEMBL23_NatProd	2	0	2.971	1.033	3.961	inf	-0.41	0.4351	-1.136	inf	4.58	0.6013	2.406	0.7747	-1.671	inf	-	- = 0.87;+ = 0.13;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.43;yes = 0.57;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.96;high = 0.04;	396.4	0	2	0	8	0	113	0	0.2857	0	8	0
CCCC[N]1[C](=O)[N](CCCC)C2=C([N](CC(C)=O)C=N2)[C]1=O	CHEMBL277465	ChEMBL23_NatProd	2	0	4.803	1.033	4.803	1.033	1.542	0.4351	1.542	0.4351	4.307	0.6013	5.554	0.6867	-0.7076	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.53;yes = 0.47;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.73;high = 0.27;	320.4	0	0	0	7	0	78.89	0	0.3333	0	8	0
CCC[N]1[C](=O)[NH][C](=O)C2=C1N=C[NH]2	CHEMBL279898	ChEMBL23_NatProd	2	0	4.197	1.033	4.197	1.033	0.3299	0.4351	0.3299	0.4351	3.777	0.6013	4.14	0.5468	-0.8291	0.3585	-	- = 0.75;+ = 0.25;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.53;yes = 0.47;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.95;high = 0.05;	194.2	0	2	0	6	0	83.54	0	0.1333	0	2	0
CC(O)C1C2C(C)C(=C(N2C1=O)C(O)=O)SC3CNC(C3)C(=O)N(C)C	CHEMBL127	ChEMBL23_NatProd	2	0	4.595	1.033	4.475	inf	-1.348	0.6296	-2.733	inf	4.571	0.6013	2.511	0.8491	-1.603	inf	-	- = 0.76;+ = 0.24;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.03;yes = 0.97;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.96;high = 0.04;	383.5	0	3	0	8	0	110.2	0	0.2143	0	6	0
C[N]1C=NC2=C1[C](=O)[N](CCCCC(C)=O)[C](=O)[N]2C	CHEMBL628	ChEMBL23_NatProd	2	0	5.44	1.033	5.44	1.033	0.2903	0.4351	0.2903	0.4351	4.147	0.6013	5.159	0.6535	-0.5458	0.3585	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.57;yes = 0.43;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.92;high = 0.08;	278.3	0	0	0	7	0	78.89	0	0.2381	0	5	0
CC1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO	CHEMBL632	ChEMBL23_NatProd	2	0	2.111	1.033	2.111	1.033	2.01	0.4351	2.01	0.4351	4.685	inf	4.461	0.6862	-0.9676	0.3585	-	- = 0.79;+ = 0.21;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.47;yes = 0.53;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.95;high = 0.05;	392.5	0	3	0	5	0	94.83	0	0.06452	0	2	0
C[C@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO	CHEMBL635	ChEMBL23_NatProd	2	0	2.632	1.033	2.632	1.033	1.47	0.4351	1.47	0.4351	4.717	0.6013	4.291	0.74	-0.9	0.3585	-	- = 0.83;+ = 0.17;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.58;yes = 0.42;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.96;high = 0.04;	358.4	0	2	0	5	0	91.67	0	0.06897	0	2	0
CC1=C[N](C2CC(N=[N]=N)C(CO)O2)[C](=O)[NH][C]1=O	CHEMBL129	ChEMBL23_NatProd	2	0	4.75	1.033	4.75	1.033	0.799	0.4351	0.799	0.4351	4.151	0.6013	3.851	0.6416	-1.463	inf	-	- = 0.9;+ = 0.1;	+	- = 0.285714;+ = 0.714286;	no	no = 0.54;yes = 0.46;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.95;high = 0.05;	268.3	0	3	0	9	0	120.5	0	0.15	0	3	0
C[C@]12CC(O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO	CHEMBL131	ChEMBL23_NatProd	2	0	2.79	0.7036	2.79	0.7036	1.612	0.4351	1.612	0.4351	4.61	0.6013	4.392	0.6533	-0.9792	0.3585	-	- = 0.87;+ = 0.13;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.4;yes = 0.6;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.98;high = 0.02;	360.4	0	3	0	5	0	94.83	0	0.06897	0	2	0
CO[C@]12CC[C@@]3(CC1C(C)(C)O)C4CC5=CC=C(O)C6=C5[C@@]3(CCN4CC7CC7)C2O6	CHEMBL281786	ChEMBL23_NatProd	2	0	2.391	1.033	0.9719	inf	2.383	0.6296	1.956	inf	4.631	inf	6.175	0.9281	-0.2459	inf	+	- = 0.4;+ = 0.6;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.35;yes = 0.65;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.55;high = 0.45;	425.6	0	2	0	5	0	62.16	0	0.1081	0	4	0
CC1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(O)C2[C@@]4(C)C=CC(=O)C=C14	CHEMBL650	ChEMBL23_NatProd	2	0	2.51	0.7036	2.51	0.7036	1.944	0.4351	1.944	0.4351	4.612	0.6013	4.35	0.6633	-0.9628	0.3585	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.07;yes = 0.93;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.98;high = 0.02;	374.5	0	3	0	5	0	94.83	0	0.06667	0	2	0
COC1=CC=C2CC3N(C)CC[C@@]45C(OC1=C24)C(=O)CC[C@@]35O	CHEMBL656	ChEMBL23_NatProd	2	0	3.234	1.033	1.977	inf	1.115	0.4351	0.3693	inf	4.539	0.6013	5.267	0.6323	0.11	0.3585	+	- = 0.3;+ = 0.7;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.6;yes = 0.4;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.99;high = 0.01;	315.4	0	1	0	5	0	59	0	0.03704	0	1	0
C[C@]12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2O	CHEMBL135	ChEMBL23_NatProd	2	0	1.12	0.7036	1.12	0.7036	3.86	0.4351	3.86	0.4351	4.693	0.6013	5.256	0.4961	-0.3087	0.3585	+	- = 0.1;+ = 0.9;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.19;yes = 0.81;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.35;high = 0.65;	272.4	0	2	0	2	0	40.46	0	0	0	0	0
COC1=CC=C2CN(C)CC[C@@]34C=CC(O)CC3OC1=C24	CHEMBL659	ChEMBL23_NatProd	2	0	4.76	0.7036	1.856	0.621	1.071	0.4351	0.9689	0.5843	4.554	0.6013	5.228	0.531	0.32	inf	+	- = 0.11;+ = 0.89;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.37;yes = 0.63;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.95;high = 0.05;	287.4	0	1	0	4	0	41.93	0	0.04167	0	1	0
NC(C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)Cl)C3=CC=CC=C3	CHEMBL680	ChEMBL23_NatProd	2	0	3.704	1.033	3.979	0.621	-1.79	0.4351	-1.498	0.6135	4.435	0.6013	2.189	0.7302	-1.753	inf	-	- = 0.89;+ = 0.11;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.5001;yes = 0.4999;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.98;high = 0.02;	367.8	0	3	0	7	0	112.7	0	0.1923	0	5	0
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12	CHEMBL690	ChEMBL23_NatProd	2	0	2.616	1.033	3.941	0.621	2.18	0.4351	-0.3663	inf	4.457	0.6013	3.966	0.6547	-1.146	inf	-	- = 0.87;+ = 0.13;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.33;yes = 0.67;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.92;high = 0.08;	424.5	0	4	0	7	0	124.3	0	0.3548	0	11	0
NC1=NC(=C2N=C[N](C3CC(CO)C3CO)C2=N1)O	CHEMBL23550	ChEMBL23_NatProd	2	0	3.614	1.033	2.128	0.621	-0.2422	0.4351	-0.7726	inf	4.691	0.6013	4.577	0.692	-1.321	0.3585	-	- = 0.98;+ = 0.02;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.41;yes = 0.59;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.92;high = 0.08;	265.3	0	4	0	8	0	130.3	0	0.1429	0	3	0
C[C@]12CCC3C(CCC4=CC(=CC=C34)O)C1CC[C@@]2(O)C#C	CHEMBL691	ChEMBL23_NatProd	2	0	1.58	1.033	1.58	1.033	3.67	0.4351	3.67	0.4351	4.734	0.6013	5.348	0.4997	-0.316	0.3585	+	- = 0.1;+ = 0.9;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.27;yes = 0.73;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.2;high = 0.8;	296.4	0	2	0	2	0	40.46	0	0.04	0	1	0
CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C(=NO1)C4=CC=CC=C4	CHEMBL693	ChEMBL23_NatProd	2	0	2.057	1.033	4.338	0.621	2.38	0.4351	-0.5799	inf	5.107	0.6013	2.826	0.6541	-1.47	0.3585	-	- = 0.76;+ = 0.24;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.65;yes = 0.35;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.57;high = 0.43;	401.4	0	2	0	8	0	112.7	0	0.1613	0	5	0
C[N]1[C](=O)[N](C)C2=C([N](CCO)C=N2)[C]1=O	CHEMBL699	ChEMBL23_NatProd	2	0	5.27	0.7036	5.27	0.7036	-0.4607	0.4351	-0.4607	0.4351	3.982	0.6013	4.758	0.6108	-0.5864	0.3585	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.72;yes = 0.28;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.95;high = 0.05;	224.2	0	1	0	7	0	82.05	0	0.1176	0	2	0
CCN1CCN(C(=O)NC(C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O)C4=CC=CC=C4)C(=O)C1=O	CHEMBL702	ChEMBL23_NatProd	2	0	2.57	1.033	3.644	inf	0.4999	0.4351	-0.4626	inf	5.047	inf	1.83	1.024	-1.794	inf	-	- = 0.77;+ = 0.23;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.02;yes = 0.98;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.92;high = 0.08;	517.6	0	3	0	12	0	156.4	0	0.2308	0	9	0
CC1=C(\C=C\C(C)=C/C=C/C(C)=C/C(O)=O)C(C)(C)CCC1	CHEMBL705	ChEMBL23_NatProd	2	0	2.208	1.033	2.149	0.621	4.594	0.4351	0.901	inf	4.84	inf	4.735	0.9573	-0.4977	inf	+	- = 0.21;+ = 0.79;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.27;high = 0.73;	300.4	0	1	0	2	0	37.3	0	0.2273	0	5	0
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@]12C	CHEMBL710	ChEMBL23_NatProd	2	0	1.907	1.033	1.907	1.033	3.03	0.4351	3.03	0.4351	4.768	0.6013	4.308	0.6961	-0.2298	0.3585	+	- = 0.26;+ = 0.74;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.52;yes = 0.48;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.12;high = 0.88;	372.5	0	2	0	4	0	58.2	0	0.1	0	3	0
NC1=NC2=C(N=C[N]2C3CC(O)C(CO)C3=C)[C](=O)[NH]1	CHEMBL713	ChEMBL23_NatProd	2	0	3.738	0.7036	2.572	0.621	-1.347	0.4351	-0.9639	inf	4.517	0.6013	4.384	0.6436	-1.349	0.3585	-	- = 0.99;+ = 0.01;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.42;yes = 0.58;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.94;high = 0.06;	277.3	0	4	0	8	0	130.1	0	0.09091	0	2	0
NC1=N[C](=O)[N](C=C1)C2CSC(CO)O2	CHEMBL141	ChEMBL23_NatProd	2	0	3.989	0.7036	2.534	0.621	-1.036	0.4351	-0.508	0.5843	4.058	0.6013	3.909	0.5686	-1.172	0.3585	-	- = 0.98;+ = 0.02;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.63;yes = 0.37;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.99;high = 0.01;	229.3	0	2	0	6	0	90.37	0	0.125	0	2	0
CC1CC2C(CC[C@@]3(C)C2CC[C@]3(OC(C)=O)C(C)=O)[C@@]4(C)CCC(=O)C=C14	CHEMBL717	ChEMBL23_NatProd	2	0	0.9159	0.7036	0.9159	0.7036	3.633	0.4351	3.633	0.4351	4.832	0.6013	4.727	0.6078	-0.3881	0.3585	-	- = 0.61;+ = 0.39;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.79;yes = 0.21;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.38;high = 0.62;	386.5	0	0	0	4	0	60.44	0	0.09677	0	3	0
C[C@]12CCC3C(CCC4CC(=O)CC[C@]34C)C1CCC2O	CHEMBL27769	ChEMBL23_NatProd	2	0	6.26	0.7036	6.26	0.7036	3.66	0.4351	3.66	0.4351	4.706	0.6013	4.88	0.7404	-0.09493	0.3585	+	- = 0.14;+ = 0.86;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.82;yes = 0.18;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.27;high = 0.73;	290.4	0	1	0	2	0	37.3	0	0	0	0	0
CC(O)C(C)C1OC1CC2COC(CC(C)=CC(=O)OCCCCCCCCC(O)=O)C(O)C2O	CHEMBL719	ChEMBL23_NatProd	2	0	3.028	1.033	3.467	0.621	2.981	0.4351	-0.4941	inf	4.888	inf	4.263	0.6456	-1.666	0.3585	-	- = 0.88;+ = 0.12;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.22;yes = 0.78;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.65;high = 0.35;	500.6	0	4	0	9	0	146	0	0.4722	0	17	0
COC1=CC=C2CC3C4C=CC(O)C5OC1=C2[C@]45CCN3C	CHEMBL284671	ChEMBL23_NatProd	2	0	4.123	1.033	1.658	inf	1.14	0.4351	1.063	inf	4.625	0.6013	5.503	0.6319	0.407	inf	+	- = 0.1;+ = 0.9;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.32;yes = 0.68;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.91;high = 0.09;	299.4	0	1	0	4	0	41.93	0	0.03846	0	1	0
C[C@]12CCC3C(CCC4=CC(=CC=C34)OC(=O)C5=CC=CC=C5)C1CCC2O	CHEMBL282575	ChEMBL23_NatProd	2	0	-0.01589	0.7036	-0.01589	0.7036	5.343	0.4351	5.343	0.4351	5.087	0.6013	5.763	0.5235	0.179	0.3585	+	- = 0.3;+ = 0.7;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.39;yes = 0.61;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.3;high = 0.7;	376.5	0	1	0	3	0	46.53	0	0.09375	0	3	0
NC1=NC(=C2N=C[N](CC(CO)CO)C2=N1)O	CHEMBL280531	ChEMBL23_NatProd	2	0	4.259	1.033	3.182	0.621	-1.12	0.4351	-1.678	0.6135	4.216	0.6013	4.552	0.6561	-1.296	0.3585	-	- = 0.97;+ = 0.03;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.38;yes = 0.62;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.92;high = 0.08;	239.2	0	4	0	8	0	130.3	0	0.2222	0	4	0
NC1=NC=NC2=C1N=C[N]2C3OC(CO[P](O)(O)=O)C(O)C3O	CHEMBL752	ChEMBL23_NatProd	2	0	4.46	1.033	3.691	inf	-3.52	0.4351	-2.096	inf	4.667	inf	3.684	0.9815	-1.526	0.3585	-	- = 0.92;+ = 0.08;	+	- = 0.2;+ = 0.8;	no	no = 0.52;yes = 0.48;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.89;high = 0.11;	347.2	0	5	0	12	0	186.1	0	0.16	0	4	0
OCC1OC(CC1O)[N]2C=C(C=CBr)[C](=O)[NH][C]2=O	CHEMBL31634	ChEMBL23_NatProd	2	0	4.537	0.7036	4.537	0.7036	-0.989	0.4351	-0.989	0.4351	4.405	0.6013	4.086	0.6088	-1.355	0.3585	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.62;yes = 0.38;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.89;high = 0.11;	333.1	0	3	0	7	0	104.5	0	0.15	0	3	0
C[C@]12CCC3C(CC=C4CC(O)CC[C@]34C)C1CCC2O	CHEMBL440283	ChEMBL23_NatProd	2	0	2.622	0.7036	2.622	0.7036	3.55	0.4351	3.55	0.4351	4.779	0.6013	5.07	0.557	0.2202	0.3585	+	- = 0.26;+ = 0.74;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.33;high = 0.67;	290.4	0	2	0	2	0	40.46	0	0	0	0	0
CC(O)C1C2C(C)C(=C(N2C1=O)C(O)=O)SC3C[N]4C=NC=[N]4C3	CHEMBL285347	ChEMBL23_NatProd	2	0	3.059	1.033	3.473	inf	0.8244	0.4351	-1.734	inf	4.731	inf	3.17	0.7529	-1.777	0.3585	-	- = 0.87;+ = 0.13;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.04;yes = 0.96;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.79;high = 0.21;	351.4	0	2	0	8	0	95.66	0	0.1481	0	4	0
CC(O)C1C2CC(=C(N2C1=O)C(O)=O)SCCNC=N	CHEMBL148	ChEMBL23_NatProd	2	0	4.234	0.7036	4.135	0.621	-0.3966	0.4351	-2.908	inf	4.197	0.6013	2.48	0.646	-2.034	0.3585	-	- = 0.87;+ = 0.13;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.49;yes = 0.51;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.99;high = 0.01;	299.3	0	4	0	7	0	113.7	0	0.3333	0	7	0
