ID_x	Structure_x	bms_x	sk_struct_x	idx_x	closest_order_x	bucket_id_x	embedded_hs_coordinates_x	Dim_1_x	Dim_2_x	is_valid_x	key	ID_y	Structure_y	bms_y	sk_struct_y	idx_y	closest_order_y	bucket_id_y	embedded_hs_coordinates_y	Dim_1_y	Dim_2_y	is_valid_y	not_nn_mol_query	not_nn_mol_target	not_nn_fp_query	not_nn_fp_target	sim
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00860	C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	535	10765	12687	37;119	37	119	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7ef80>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82800>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89170>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a990>	0.06930693069306931
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00770	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(O)=O	O=C1CCCC1	5 0 0 1 0 5 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0	468	21	26	7;2	7	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f030>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82850>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e891c0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8a9e0>	0.08421052631578947
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB08924	CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1215	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f080>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e828a0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89210>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8aa30>	0.13432835820895522
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB06282	OC(=O)COCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3	c1ccc(C(c2ccccc2)N2CCNCC2)cc1	19 1 3 3 0 6 2 0 4 0 0 0 4 2 0 0 0 2 3 0 0 0 2 0 0 0 3 0 3 0 0 0	1076	17519	20647	13;207	13	207	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f0d0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e828f0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89260>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8aa80>	0.125
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB06736	OC(=O)COC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl	c1ccc(Nc2ccccc2)cc1	13 1 2 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0	1125	3283	3870	53;2	53	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f120>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82940>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e892b0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8aad0>	0.10714285714285714
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB11184	OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(=C(CN(CC(O)=O)CC(O)=O)C=C3C24OC(=O)C5=CC=CC=C45)O)C=C1O	O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21	22 0 0 5 1 6 3 3 2 0 0 2 0 3 0 0 3 0 0 0 0 0 0 0 1 0 6 1 6 9 1 9	1404	27908	32890	137;132	137	132	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f170>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82990>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89300>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ab20>	0.10752688172043011
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00496	NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5	c1ccc(C(c2ccccc2)C2CCN(CCc3ccc4c(c3)CCO4)C2)cc1	29 3 6 5 0 6 3 1 4 0 0 1 3 2 0 0 1 1 3 0 0 0 0 0 0 0 4 2 3 5 0 5	273	48173	56772	175;86	175	86	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f1c0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e829e0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89350>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ab70>	0.10784313725490197
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB08877	N#CCC(C1CCCC1)[N]2C=C(C=N2)C3=NC=NC4=C3C=C[NH]4	c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1	20 1 2 4 0 6 3 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 0 0 0 0 3 2 2 3 0 3	1195	20822	24539	56;196	56	196	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f210>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82a30>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e893a0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8abc0>	0.06862745098039216
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00947	C[C@]12CC[C@H]3C(C(CCCCCCCCC[S](=O)CCCC(F)(F)C(F)(F)F)CC4=C3C=CC(=C4)O)[C@@H]1CCC2O	c1ccc2c(c1)CCC1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	600	10812	12743	43;113	43	113	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f260>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82a80>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e893f0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ac10>	0.06504065040650407
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB08943	ClC1=CC(=C(C=C1)C(C[N]2C=CN=C2)OCC3=C(Cl)C=CC=C3Cl)Cl	c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1	21 4 6 3 0 6 3 0 5 0 0 1 4 3 0 0 1 2 3 0 0 1 2 0 0 0 1 1 0 2 0 2	1222	26682	31445	72;134	72	134	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f2b0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82ad0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89440>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ac60>	0.06451612903225806
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB01599	CC(C)(C)C1=C(O)C(=CC(=C1)SC(C)(C)SC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)(C)C	c1ccc(SCSc2ccccc2)cc1	15 3 4 2 0 6 2 0 2 0 2 0 0 2 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0	942	7152	8429	64;74	64	74	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f300>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82b20>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89490>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8acb0>	0.047619047619047616
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB02546	ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	976	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f350>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82b70>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e894e0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ad00>	0.13043478260869565
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB01138	O=C1C(CC[S](=O)C2=CC=CC=C2)C(=O)N(N1C3=CC=CC=C3)C4=CC=CC=C4	O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	26 3 4 4 0 6 3 0 9 0 3 0 6 6 0 1 3 2 0 1 0 0 0 1 2 0 3 0 2 5 3 5	740	42008	49506	227;122	227	122	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f3a0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82bc0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89530>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ad50>	0.16666666666666666
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00237	CCC(C)C1(CC)C(=O)NC(=O)NC1=O	O=C1CC(=O)NC(=O)N1	6 0 0 1 0 6 0 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	79	165	195	14;6	14	6	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f3f0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82c10>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89580>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ada0>	0.1724137931034483
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB01325	CCC1NC(=O)C2=C(N1)C=C(Cl)C(=C2)[S](N)(=O)=O	O=C1NCNc2ccccc21	10 0 0 2 0 6 1 1 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 1 0 1 0 0 0 1 0	859	952	1123	13;37	13	37	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f440>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82c60>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e895d0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8adf0>	0.10126582278481013
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB01124	CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	729	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f490>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82cb0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89620>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ae40>	0.0945945945945946
DB00849	CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2	O=C1NC(=O)C(c2ccccc2)C(=O)N1	12 0 0 2 0 6 1 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 1 0 0 0 3 0	527	1754	2068	32;37	32	37	True	1	DB00177	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=N[NH]N=N3)C(C(C)C)C(O)=O	c1ccc(-c2ccccc2-c2nn[nH]n2)cc1	17 0 0 3 0 6 3 0 4 0 0 0 4 4 0 0 0 4 0 3 2 1 0 0 0 0 3 0 2 1 0 1	32	10463	12331	56;120	56	120	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f4e0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82d00>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89670>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8ae90>	0.1414141414141414
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB11994	CC(=O)OC1=CC=CC2=C1C(=O)C3=C(OC(C)=O)C=C(C=C3C2=O)C(O)=O	O=C1c2ccccc2C(=O)c2ccccc21	14 0 0 3 0 6 3 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 4 2 4	1449	4409	5197	97;11	97	11	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f530>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82d50>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e896c0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8aee0>	0.07446808510638298
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB00593	CCC1(C)CC(=O)NC1=O	O=C1CCC(=O)N1	5 0 0 1 0 5 0 0 1 0 0 0 1 3 0 0 2 1 0 0 0 0 0 0 2 0 0 0 0 0 2 0	336	29	35	5;5	5	5	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f580>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82da0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89710>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8af30>	0.07575757575757576
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB00613	CCN(CC)CC1=CC(=CC=C1O)NC2=C3C=CC(=CC3=NC=C2)Cl	c1ccc(Nc2ccnc3ccccc23)cc1	17 1 2 3 0 6 3 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 2 1 1 1 0 1	354	11476	13525	56;86	56	86	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f5d0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82df0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89760>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8af80>	0.08653846153846154
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB00172	OC(=O)C1CCCN1	C1CCNC1	5 0 0 1 0 5 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	28	22	27	7;3	7	3	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f620>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82e40>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e897b0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c030>	0.045454545454545456
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB00704	OC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(=C2[C@@]34CCN5CC6CC6)C=C1	O=C1CCC2[C@H]3Cc4cccc5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	22 1 2 6 1 6 1 2 4 0 0 1 3 3 0 0 2 1 0 0 0 0 0 0 0 0 7 3 8 14 1 14	422	28679	33798	160;131	160	131	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f670>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82e90>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89800>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c080>	0.06140350877192982
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB00204	CN(CCOC1=CC=C(N[S](C)(=O)=O)C=C1)CCC2=CC=C(N[S](C)(=O)=O)C=C2	c1ccc(CCNCCOc2ccccc2)cc1	18 6 7 2 0 6 2 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0	53	16117	18994	55;178	55	178	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f6c0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82ee0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89850>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c0d0>	0.06451612903225806
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB01104	CNC1CCC(C2=CC(=C(Cl)C=C2)Cl)C3=C1C=CC=C3	c1ccc(C2CCCc3ccccc32)cc1	16 0 0 3 0 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 1 0 1	712	7855	9258	103;70	103	70	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f710>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82f30>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e898a0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c120>	0.06818181818181818
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB01114	CN(C)CCC(C1=CC=C(Cl)C=C1)C2=NC=CC=C2	c1ccc(Cc2ccccn2)cc1	13 1 2 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0	721	3283	3870	53;2	53	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f760>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e82f80>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e898f0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c170>	0.056179775280898875
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB00860	C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	535	10765	12687	37;119	37	119	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f7b0>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e83030>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89940>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c1c0>	0.06422018348623854
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB00770	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(O)=O	O=C1CCCC1	5 0 0 1 0 5 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0	468	21	26	7;2	7	2	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f800>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e83080>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e89990>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c210>	0.08823529411764706
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12	True	1	DB08924	CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	1215	135	160	11;12	11	12	True	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e7f850>	<rdkit.Chem.rdchem.Mol object at 0x7f9c60e830d0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e899e0>	<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f9c60e8c260>	0.05
